loss,accuracy,val_loss,val_accuracy
0.6106520295143127,0.8968619108200073,0.5476862192153931,0.9185192584991455
0.6119093894958496,0.8944320678710938,0.5663957595825195,0.9111777544021606
0.6088784337043762,0.8957245349884033,0.531694769859314,0.9218281507492065
0.5942140817642212,0.8990073800086975,0.5318863391876221,0.9200702905654907
0.6046910881996155,0.8955177664756775,0.5991661548614502,0.8917381763458252
0.6002540588378906,0.8977407813072205,0.5486459136009216,0.9140729904174805
0.5952068567276001,0.8962673544883728,0.6085679531097412,0.8851204514503479
0.6001524329185486,0.8976891040802002,0.5323817133903503,0.9203805327415466
0.6003390550613403,0.8975856900215149,0.5890611410140991,0.8969082832336426
0.5977542996406555,0.8958796262741089,0.5475512146949768,0.9113845229148865
0.5900053977966309,0.8976632356643677,0.5309672355651855,0.9189329147338867
